% Model,solenoidSplitCoil.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 7 2022, 14:27"
% Dimension,2
% Nodes,53341
% Expressions,1
% Description,Magnetic flux density norm
% Length unit,mm
% r,z,mf.normB (T)
23,-16,0.9424560946262789
24,-16,0.9424561471471801
25,-16,0.942435251348108
26.000000000000004,-16,0.9424470831810167
27,-16,0.9424594074074405
28,-16,0.9424721712709929
29,-16,0.9424853292920263
30,-16,0.9424988420548487
31,-16,0.9425126752296631
32,-16,0.9425267987778958
33,-16,0.9425411863020159
34,-16,0.9424308921462601
35,-16,0.9424296777408654
36.00000000000001,-16,0.9256656935608522
37,-16,0.9108976002045567
38,-16,0.8958794499174028
39,-16,0.8805507229308422
40,-16,0.8649347125028086
0,-15,0.942453359111507
1,-15,0.9424533621515074
2,-15,0.9424533678726917
3,-15,0.9424533775364662
4,-15,0.9424533905478159
5,-15,0.9424534076575471
6,-15,0.9424534285281126
7,-15,0.9424534538369155
8,-15,0.9424534787371767
9.000000000000002,-15,0.9424535192243767
10,-15,0.942453557920348
11,-15,0.9424536052904671
12,-15,0.9424536479968878
13.000000000000002,-15,0.9424535603699142
14,-15,0.9424537855884328
15,-15,0.9424540235934417
16,-15,0.9424542719874754
17,-15,0.9424540887209851
18.000000000000004,-15,0.9424557165126258
19,-15,0.942454849487302
20,-15,0.9424558721526022
21,-15,0.9424559466517342
22,-15,0.9424560129030343
23,-15,0.942456071982307
24,-15,0.9424561247860548
25,-15,0.9424344977854338
26.000000000000004,-15,0.9424463030608856
27,-15,0.9424586026972026
28,-15,0.9424713437272078
29,-15,0.9424844804895427
30,-15,0.9424979734110293
31,-15,0.9425117880247069
32,-15,0.9424307236574625
33,-15,0.9424296181171026
34,-15,0.9424285636871892
35,-15,0.9424275559873756
36.00000000000001,-15,0.9256604583584657
37,-15,0.9109707434992118
38,-15,0.8959441688468028
39,-15,0.8805566723265162
40,-15,0.8649408633116192
0,-14,0.9424534779796989
1,-14,0.942453480958117
2,-14,0.9424534867528641
3,-14,0.9424534958376496
4,-14,0.942453508954109
5,-14,0.9424535257311184
6,-14,0.9424535439551976
7,-14,0.9424535704347197
8,-14,0.9424535985213005
9.000000000000002,-14,0.9424536326061087
10,-14,0.9424536632202879
11,-14,0.9424536941996058
12,-14,0.9424537611495659
13.000000000000002,-14,0.9424536574660163
14,-14,0.9424538816362218
15,-14,0.9424539149781762
16,-14,0.9424539846463988
17,-14,0.9424540554849861
18.000000000000004,-14,0.942455333367222
19,-14,0.9424544424386697
20,-14,0.9424534988813669
21,-14,0.9424558150052806
22,-14,0.9424558865200446
23,-14,0.9424559504050909
24,-14,0.9424560076141337
25,-14,0.9424336528540429
26.000000000000004,-14,0.9424454350864331
27,-14,0.9424577133867111
28,-14,0.9424704346048052
29,-14,0.9424835529216876
30,-14,0.9424311443374445
31,-14,0.9424301427337514
32,-14,0.9424291889441497
33,-14,0.942428278622485
34,-14,0.9424274079339167
35,-14,0.942426573481868
36.00000000000001,-14,0.9256563308354352
37,-14,0.9109666859613368
38,-14,0.8959401775985928
39,-14,0.8806027183243813
40,-14,0.8649776294582567
0,-13.000000000000002,0.9424535893744361
1,-13.000000000000002,0.9424535922478359
2,-13.000000000000002,0.9424535979700099
3,-13.000000000000002,0.9424536068574723
4,-13.000000000000002,0.9424536197596305
5,-13.000000000000002,0.942453635732582
6,-13.000000000000002,0.942453655435347
7,-13.000000000000002,0.9424536808018462
8,-13.000000000000002,0.9424537044489615
9.000000000000002,-13.000000000000002,0.9424537357983671
10,-13.000000000000002,0.9424537649690379
11,-13.000000000000002,0.9424537945515357
12,-13.000000000000002,0.9424538244429052
13.000000000000002,-13.000000000000002,0.9424537842283804
14,-13.000000000000002,0.9424538428304098
15,-13.000000000000002,0.9424539042343418
16,-13.000000000000002,0.9424539679148223
17,-13.000000000000002,0.9424540334701075
18.000000000000004,-13.000000000000002,0.9424549538602813
19,-13.000000000000002,0.9424540388370011
20,-13.000000000000002,0.9424530735944406
21,-13.000000000000002,0.9424520653068115
22,-13.000000000000002,0.9424556567065964
23,-13.000000000000002,0.9424557298946313
24,-13.000000000000002,0.942455795631415
25,-13.000000000000002,0.9424327165539378
26.000000000000004,-13.000000000000002,0.9424444792576597
27,-13.000000000000002,0.9424567394759666
28,-13.000000000000002,0.9424694439037844
29,-13.000000000000002,0.9424313722006694
30,-13.000000000000002,0.9424305090060529
31,-13.000000000000002,0.9424296862443731
32,-13.000000000000002,0.94242890012564
33,-13.000000000000002,0.9424281473192598
34,-13.000000000000002,0.9424274248864689
35,-13.000000000000002,0.9424267302243676
36.00000000000001,-13.000000000000002,0.9256533109917996
37,-13.000000000000002,0.910963706239473
38,-13.000000000000002,0.8959372358777941
39,-13.000000000000002,0.8805998126465218
40,-13.000000000000002,0.864974758011485
0,-12,0.9424536934949339
1,-12,0.9424536963363584
2,-12,0.9424537018454944
3,-12,0.9424537110387741
4,-12,0.9424537236955183
5,-12,0.9424537409106427
6,-12,0.9424537604646539
7,-12,0.9424537831931612
8,-12,0.9424538066765661
9.000000000000002,-12,0.9424538362713321
10,-12,0.9424538652024689
11,-12,0.9424539082604719
12,-12,0.9424539405324821
13.000000000000002,-12,0.9424539942838212
14,-12,0.9424540403842662
15,-12,0.9424539062077718
16,-12,0.9424539631056845
17,-12,0.9424540226763498
18.000000000000004,-12,0.9424545779918022
19,-12,0.9424536386822968
20,-12,0.9424526515821314
21,-12,0.9424516235185701
22,-12,0.9424505600775558
23,-12,0.9424554104509266
24,-12,0.9424554888378994
25,-12,0.942431688885116
26.000000000000004,-12,0.9424434355745636
27,-12,0.9424334628639612
28,-12,0.9424326724826424
29,-12,0.9424319203069618
30,-12,0.9424312025169935
31,-12,0.9424305157857072
32,-12,0.9424298572019504
33,-12,0.9424292242074385
34,-12,0.9424286145448603
35,-12,0.942428026214885
36.00000000000001,-12,0.9256513988275893
37,-12,0.9109618043336531
38,-12,0.8959353436844372
39,-12,0.8805979296613257
40,-12,0.8649728837675805
0,-11,0.9424537904195243
1,-11,0.9424537933807764
2,-11,0.9424537987901574
3,-11,0.9424538078429445
4,-11,0.9424538205379869
5,-11,0.9424538364629758
6,-11,0.9424538550483871
7,-11,0.9424538792181283
8,-11,0.9424539052369497
9.000000000000002,-11,0.9424539394544699
10,-11,0.9424539705185503
11,-11,0.9424540020389915
12,-11,0.9424540339017045
13.000000000000002,-11,0.9424540893812181
14,-11,0.9424541353217009
15,-11,0.9424541819377819
16,-11,0.9424539702189857
17,-11,0.9424551162044082
18.000000000000004,-11,0.9424542057617877
19,-11,0.9424532419745585
20,-11,0.9424522328444388
21,-11,0.9424511848490118
22,-11,0.942450103288117
23,-11,0.9424489925398823
24,-11,0.9424478562527511
25,-11,0.9424305698475776
26.000000000000004,-11,0.9424358737097319
27,-11,0.9424351641764457
28,-11,0.9424344884451459
29,-11,0.9424338430197376
30,-11,0.9424332248702717
31,-11,0.9424326313577581
32,-11,0.9424320601730827
33,-11,0.9424315092870239
34,-11,0.9424309769090904
35,-11,0.9424304614534197
36.00000000000001,-11,0.9256505943428218
37,-11,0.9109609802438938
38,-11,0.8959345010185382
39,-11,0.8805970693688115
40,-11,0.8649720067265639
0,-10,0.9424538802548018
1,-10,0.9424538831219924
2,-10,0.9424538884048344
3,-10,0.9424538970868063
4,-10,0.9424539097870035
5,-10,0.9424539259824296
6,-10,0.9424539442107163
7,-10,0.942453968052724
8,-10,0.942453997050107
9.000000000000002,-10,0.9424540289635819
10,-10,0.9424540599634469
11,-10,0.9424540914313485
12,-10,0.9424541232502778
13.000000000000002,-10,0.9424541807699904
14,-10,0.942454226815411
15,-10,0.9424542735224394
16,-10,0.942454320767025
17,-10,0.9424549591723576
18.000000000000004,-10,0.9424541323551487
19,-10,0.9424532586737603
20,-10,0.9424523451578698
21,-10,0.9424513974981652
22,-10,0.9424504203506661
23,-10,0.9424494175616476
24,-10,0.942456258245885
25,-10,0.9424402973766456
26.000000000000004,-10,0.9424389845817743
27,-10,0.9424383417935103
28,-10,0.9424377280471399
29,-10,0.9424371403389898
30,-10,0.9424365760658784
31,-10,0.9424360329605169
32,-10,0.9424355090390274
33,-10,0.9424350025580037
34,-10,0.9424345119791462
35,-10,0.9424340359399579
36.00000000000001,-10,0.9256508975375022
37,-10,0.9109612339701992
38,-10,0.8959347078801043
39,-10,0.8805972317689856
40,-10,0.8649721268884419
0,-9.000000000000002,0.942453962969676
1,-9.000000000000002,0.9424539657935919
2,-9.000000000000002,0.9424539710922694
3,-9.000000000000002,0.9424539801359062
4,-9.000000000000002,0.9424539919005823
5,-9.000000000000002,0.9424540084488365
6,-9.000000000000002,0.9424540270245377
7,-9.000000000000002,0.9424540513954061
8,-9.000000000000002,0.942454072918631
9.000000000000002,-9.000000000000002,0.9424541046516236
10,-9.000000000000002,0.9424541445835639
11,-9.000000000000002,0.9424541764375423
12,-9.000000000000002,0.9424542085782011
13.000000000000002,-9.000000000000002,0.9424542684501394
14,-9.000000000000002,0.9424543148653991
15,-9.000000000000002,0.9424543618929554
16,-9.000000000000002,0.9424542493640715
17,-9.000000000000002,0.94245553279766
18.000000000000004,-9.000000000000002,0.9424547352786007
19,-9.000000000000002,0.9424538878113433
20,-9.000000000000002,0.9424529978881669
21,-9.000000000000002,0.9424520715742486
22,-9.000000000000002,0.9424511138320056
23,-9.000000000000002,0.9424565020360253
24,-9.000000000000002,0.9424566156329046
25,-9.000000000000002,0.9424397745531529
26.000000000000004,-9.000000000000002,0.9424518740152201
27,-9.000000000000002,0.9424644533953073
28,-9.000000000000002,0.9424774612737286
29,-9.000000000000002,0.942441812264696
30,-9.000000000000002,0.9424412561037915
31,-9.000000000000002,0.942440720593959
32,-9.000000000000002,0.9424402037997602
33,-9.000000000000002,0.9424397040203556
34,-9.000000000000002,0.9424392197550039
35,-9.000000000000002,0.9424387496744768
36.00000000000001,-9.000000000000002,0.9256523084116223
37,-9.000000000000002,0.9109625655125637
38,-9.000000000000002,0.8959359642691265
39,-9.000000000000002,0.8805984168618411
40,-9.000000000000002,0.8649732442532064
0,-8,0.942454038691663
1,-8,0.9424540413338779
2,-8,0.9424540468472893
3,-8,0.9424540553259488
4,-8,0.9424540669409385
5,-8,0.9424540836328781
6,-8,0.9424541041138638
7,-8,0.942454125266759
8,-8,0.9424541452856887
9.000000000000002,-8,0.9424541767141331
10,-8,0.9424542092134633
11,-8,0.9424542570575727
12,-8,0.9424542898854769
13.000000000000002,-8,0.9424543524216621
14,-8,0.9424543994716653
15,-8,0.9424543298957175
16,-8,0.942454415485437
17,-8,0.9424545045136234
18.000000000000004,-8,0.9424553349679669
19,-8,0.9424545138850555
20,-8,0.942453647707787
21,-8,0.9424527428782579
22,-8,0.9424566836748653
23,-8,0.942456786397646
24,-8,0.9424568797002826
25,-8,0.942439161893788
26.000000000000004,-8,0.942451212486775
27,-8,0.9424637466178812
28,-8,0.9424767124795531
29,-8,0.9424900654101032
30,-8,0.9425037667027397
31,-8,0.9424466942580484
32,-8,0.9424461444552443
33,-8,0.9424456136740414
34,-8,0.9424451002366261
35,-8,0.9424446026569352
36.00000000000001,-8,0.9256548269651614
37,-8,0.9109649748709657
38,-8,0.8959382701855874
39,-8,0.8805511044215469
40,-8,0.8649414876335182
0,-7,0.9424541074292974
1,-7,0.9424541099879767
2,-7,0.9424541152362661
3,-7,0.942454123826277
4,-7,0.9424541360715711
5,-7,0.9424541514203391
6,-7,0.9424541692862027
7,-7,0.9424541951269345
8,-7,0.9424542170499192
9.000000000000002,-7,0.9424542456642292
10,-7,0.9424542782311615
11,-7,0.942454311564629
12,-7,0.942454345472998
13.000000000000002,-7,0.9424543229591092
14,-7,0.9424544072675272
15,-7,0.9424544956437096
16,-7,0.9424545873249554
17,-7,0.94245468172802
18.000000000000004,-7,0.9424559314232461
19,-7,0.9424551368948966
20,-7,0.9424542946167299
21,-7,0.9424567942829534
22,-7,0.9424568883719522
23,-7,0.9424569733820183
24,-7,0.9424570504480195
25,-7,0.94243845939855
26.000000000000004,-7,0.9424504645778893
27,-7,0.9424629566594884
28,-7,0.9424758834753496
29,-7,0.9424892000530586
30,-7,0.9425028674165254
31,-7,0.9425168516188323
32,-7,0.942531122956426
33,-7,0.9424527315190098
34,-7,0.9424521534239615
35,-7,0.9424515948872885
36.00000000000001,-7,0.9256584531980881
37,-7,0.9109684620453737
38,-7,0.8958715206170735
39,-7,0.8805489206257993
40,-7,0.8649391986217402
0,-6,0.9424541693049372
1,-6,0.9424541716725869
2,-6,0.9424541767882308
3,-6,0.9424541856405431
4,-6,0.9424541960896002
5,-6,0.9424542127067754
6,-6,0.9424542308452849
7,-6,0.9424542544759437
8,-6,0.9424542782964535
9.000000000000002,-6,0.9424543112039118
10,-6,0.9424543433533569
11,-6,0.9424543761468103
12,-6,0.9424544484454326
13.000000000000002,-6,0.9424543826713949
14,-6,0.9424546190745242
15,-6,0.9424546674910644
16,-6,0.9424547648826275
17,-6,0.9424548643242098
18.000000000000004,-6,0.9424565246444391
19,-6,0.942455756840867
20,-6,0.94245682320495
21,-6,0.9424569117279247
22,-6,0.9424569912653101
23,-6,0.9424570629891406
24,-6,0.9424571278761137
25,-6,0.9424376670674368
26.000000000000004,-6,0.9424496302885614
27,-6,0.9424620835201272
28,-6,0.9424749742611174
29,-6,0.9424882572520327
30,-6,0.9425018932679746
31,-6,0.9425158481453227
32,-6,0.942530091990908
33,-6,0.9425445985349754
34,-6,0.9425593445983306
35,-6,0.9424597263654695
36.00000000000001,-6,0.9255573188037901
37,-6,0.9108812801795811
38,-6,0.8958689783146052
39,-6,0.8805462796131112
40,-6,0.8649364638390118
0,-5,0.9424542243226857
1,-5,0.9424542267247616
2,-5,0.9424542318885448
3,-5,0.9424542401051255
4,-5,0.942454251648328
5,-5,0.9424542673464443
6,-5,0.9424542846841654
7,-5,0.9424543076158686
8,-5,0.9424543316268984
9.000000000000002,-5,0.9424543701277005
10,-5,0.9424544022833831
11,-5,0.942454454163383
12,-5,0.9424544938957448
13.000000000000002,-5,0.9424544139485683
14,-5,0.9424546485957201
15,-5,0.9424548965859976
16,-5,0.9424551554175657
17,-5,0.9424550523021904
18.000000000000004,-5,0.9424571146315458
19,-5,0.9424567575422855
20,-5,0.9424568446720849
21,-5,0.9424569225211153
22,-5,0.9424569923549381
23,-5,0.9424570552190153
24,-5,0.9424571119845673
25,-5,0.9424367849004509
26.000000000000004,-5,0.9424487096187913
27,-5,0.9424611271997979
28,-5,0.9424739848368571
29,-5,0.9424872370070263
30,-5,0.9425008442570878
31,-5,0.9425147722245637
32,-5,0.942528990842283
33,-5,0.9425434736875835
34,-5,0.9424305468307796
35,-5,0.9424292142379286
36.00000000000001,-5,0.9256787462380136
37,-5,0.9108783599647973
38,-5,0.8958659667474715
39,-5,0.8805431813834834
40,-5,0.8649332832853374
0,-4,0.9424542727350426
1,-4,0.9424542750086992
2,-4,0.9424542806794455
3,-4,0.9424542881575525
4,-4,0.9424542994807006
5,-4,0.9424543149946425
6,-4,0.9424543345203525
7,-4,0.9424543552888499
8,-4,0.9424543765728027
9.000000000000002,-4,0.942454412835411
10,-4,0.9424544560856224
11,-4,0.942454494138063
12,-4,0.9424545331736565
13.000000000000002,-4,0.9424544395051313
14,-4,0.9424546728049211
15,-4,0.9424549196274854
16,-4,0.9424551774373038
17,-4,0.9424554442954498
18.000000000000004,-4,0.9424551955841396
19,-4,0.9424566729281187
20,-4,0.942456754154585
21,-4,0.9424568266625278
22,-4,0.9424568916408362
23,-4,0.9424569500716403
24,-4,0.9424570027733778
25,-4,0.9424358128975913
26.000000000000004,-4,0.9424477025685792
27,-4,0.9424600876985001
28,-4,0.9424729152025687
29,-4,0.9424861393180393
30,-4,0.9424997203838652
31,-4,0.9425136238565553
32,-4,0.9425278195105525
33,-4,0.9424291275804243
34,-4,0.9424279741202467
35,-4,0.9424268788278509
36.00000000000001,-4,0.9256739686826255
37,-4,0.9109772813983029
38,-4,0.8958624859156732
39,-4,0.880539625936922
40,-4,0.8649296569607211
0,-3,0.9424543146199156
1,-3,0.942454316820266
2,-3,0.942454321845107
3,-3,0.9424543297080719
4,-3,0.9424543409619214
5,-3,0.9424543560306327
6,-3,0.9424543725152341
7,-3,0.9424543940236497
8,-3,0.9424544180573222
9.000000000000002,-3,0.9424544524667434
10,-3,0.9424544797440997
11,-3,0.9424545031157175
12,-3,0.942454566279168
13.000000000000002,-3,0.9424544593410857
14,-3,0.9424546917021281
15,-3,0.9424549377111127
16,-3,0.9424548850158699
17,-3,0.9424549671808548
18.000000000000004,-3,0.9424561817384435
19,-3,0.9424552867745766
20,-3,0.9424565516524509
21,-3,0.9424566241521601
22,-3,0.9424566891230062
23,-3,0.9424567475470168
24,-3,0.9424568002425472
25,-3,0.9424347510588574
26.000000000000004,-3,0.9424466091379259
27,-3,0.9424589650162353
28,-3,0.9424717653582526
29,-3,0.9424849641850717
30,-3,0.9424985216483062
31,-3,0.942429561311978
32,-3,0.9424285183307037
33,-3,0.9424275303527134
34,-3,0.942426592525546
35,-3,0.9424257005513063
36.00000000000001,-3,0.92567031619774
37,-3,0.9109737421995946
38,-3,0.8959401088642267
39,-3,0.8805953438336096
40,-3,0.8649255848651675
0,-2,0.9424543500839284
1,-2,0.9424543521087526
2,-2,0.9424543569644006
3,-2,0.942454365057563
4,-2,0.9424543759186691
5,-2,0.9424543901036586
6,-2,0.9424544062014205
7,-2,0.9424544278289064
8,-2,0.9424544502571173
9.000000000000002,-2,0.9424544775092303
10,-2,0.9424544997503215
11,-2,0.9424545220919218
12,-2,0.9424545445089044
13.000000000000002,-2,0.9424544734564291
14,-2,0.942454613769861
15,-2,0.9424546859955888
16,-2,0.9424547606486837
17,-2,0.9424548373007889
18.000000000000004,-2,0.9424557343378606
19,-2,0.9424548165833894
20,-2,0.9424538483413778
21,-2,0.9424563149900129
22,-2,0.9424563848014461
23,-2,0.9424564476451439
