% Model,solenoidTest.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 9 2022, 15:25"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
31,-498,0.04537943272673934,-0.015362356469548734,0,0.04270001075296323
32,-498,0.04514509971969726,-0.01572002861611754,0,0.04231974396200732
33,-498,0.04489850117479442,-0.016078399945552293,0,0.041920883374922814
34,-498,0.044654645395599775,-0.01643677127498705,0,0.04151951234613095
35,-498,0.04441384482379667,-0.016795142604421814,0,0.04111584605634944
36.00000000000001,-498,0.04417638860380911,-0.01715351393385655,0,0.04071007577732747
37,-498,0.043942545699881784,-0.017511885263291296,0,0.0403023721027872
38,-498,0.04371256749813066,-0.01787025659272604,0,0.039892887669216934
39,-498,0.043486689984756376,-0.018228627922160817,0,0.03948175945808051
40,-498,0.04326513557340593,-0.018586999251595557,0,0.03906911075269543
0,-497,0.05005601731134256,-1.0078426222955469E-6,0,0.05005601730119646
1,-497,0.05004798205116881,-5.470349839576372E-4,0,0.05004499235808156
2,-497,0.050036248832694225,-0.0010936173248137782,0,0.05002429608094612
3,-497,0.05001662608680812,-0.0016396332322907714,0,0.049989743827820746
4,-497,0.04998759750793427,-0.0021835908833539724,0,0.049939882213210815
5,-497,0.0499536866755877,-0.0027296752520709552,0,0.04987905056735763
6,-497,0.04991358638163815,-0.0032740614398860043,0,0.049806090261785306
7,-497,0.04985906929905715,-0.0038100572558013995,0,0.049713280469867394
8,-497,0.049799970073740915,-0.004356046129758331,0,0.049609090713909565
9.000000000000002,-497,0.049737339934533054,-0.004888030947608188,0,0.04949656692356068
10,-497,0.04966205613711541,-0.005425612140285863,0,0.04936479061709049
11,-497,0.049577487980816175,-0.005961875648451177,0,0.0492177138156617
12,-497,0.049496848122943464,-0.00648874122761714,0,0.04906968729660659
13.000000000000002,-497,0.049390502734842946,-0.007005113810505503,0,0.04889120719416114
14,-497,0.04928301755451659,-0.007516108562812887,0,0.04870650810056908
15,-497,0.04917297158992693,-0.008041963808814279,0,0.048510905506715524
16,-497,0.04906622785640717,-0.00856781905481574,0,0.04831239170958941
17,-497,0.048953493299050764,-0.009076416858588628,0,0.04810471040542014
18.000000000000004,-497,0.048800360776486126,-0.009581066013551746,0,0.04785058396675185
19,-497,0.04864930228618394,-0.010085715168514822,0,0.04759236243844271
20,-497,0.04850100205650764,-0.010590364323477895,0,0.04733066008393888
21,-497,0.048356025975103654,-0.011095013478440979,0,0.04706597416412532
22,-497,0.04819460442733048,-0.01156665878701603,0,0.0467860267645331
23,-497,0.04798868729488945,-0.012088906963120587,0,0.046441064121353834
24,-497,0.04781545997676917,-0.012545539443314293,0,0.04614030399624887
25,-497,0.0476455447359889,-0.013002171923507925,0,0.04583711878445963
26.000000000000004,-497,0.04747929192930617,-0.013458804403701532,0,0.045531788303680557
27,-497,0.04737020598703926,-0.01393287664312913,0,0.045274842503335966
28,-497,0.04712459172390499,-0.014383734913086005,0,0.04487577648458916
29,-497,0.04688100928422986,-0.014834593183042895,0,0.044472057256232975
30,-497,0.046640050960676145,-0.015285451452999765,0,0.04406415013922832
31,-497,0.04640224934004805,-0.01573630972295664,0,0.04365246041312185
