% Model,solenoidSplitCoil.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 28 2022, 13:02"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
38,-649,0.016628467524960833,-0.007249114781939398,0,0.014965168462364358
39,-649,0.016587434101126976,-0.007403025826179861,0,0.014843792597451099
40,-649,0.016548224367308417,-0.007556936870420319,0,0.014721971160386847
0,-648,0.018072481947095372,-9.63974044195899E-8,0,0.018072481946838283
1,-648,0.018069852930974434,-2.1254171302765874E-4,0,0.018068602905794033
2,-648,0.018067568290956845,-4.2481053380376624E-4,0,0.018062573458916605
3,-648,0.018063897345692442,-6.370184389022501E-4,0,0.018052661710235778
4,-648,0.01805738862731257,-8.482644662445929E-4,0,0.018037453573969475
5,-648,0.018049864084081015,-0.0010620089952222897,0,0.018018594016955505
6,-648,0.018042959377078296,-0.0012721822541585468,0,0.017998053655745715
7,-648,0.0180307127617691,-0.0014819595868393112,0,0.017969707801753432
8,-648,0.018018785276363407,-0.001694094499749381,0,0.017938970613209933
9.000000000000002,-648,0.018006589885639725,-0.0019030575568045795,0,0.01790574352673219
10,-648,0.0179902551565599,-0.002110044767198012,0,0.017866084956658812
11,-648,0.01797176857993548,-0.0023157457659481184,0,0.01782194679147734
12,-648,0.01796212452647814,-0.0025277078394012617,0,0.01778338017878876
13.000000000000002,-648,0.01793506138159107,-0.0027391753844029907,0,0.017724653592522482
14,-648,0.01791158413329981,-0.002944403454809199,0,0.017667918226536627
15,-648,0.01789041665117438,-0.003146089245676827,0,0.01761161918765149
16,-648,0.01787096148734098,-0.003347775036544459,0,0.017554591045840808
17,-648,0.017842055908187045,-0.0035484519592729885,0,0.017485635468109356
18.000000000000004,-648,0.017812485956566117,-0.003753638511414297,0,0.017412491317398915
